id_checkin,id_usuario,id_estabelecimento,data_hora_checkin,id_categoria,faixa_gasto,usou_voucher
434,3190.0,113.0,2025-10-08 02:30:45,29.0,alto,True
435,4481.0,35.0,2025-01-19 17:01:12,11.0,baixo,False
436,3630.0,204.0,2026-03-20 19:31:52,8.0,medio,True
437,3204.0,163.0,2025-08-23 15:21:42,14.0,medio,False
438,4470.0,262.0,2025-07-28 04:48:23,8.0,,False
439,5469.0,74.0,2026-04-12 19:34:42,25.0,medio,False
440,1056.0,299.0,2025-04-16 03:55:01,16.0,baixo,False
441,2145.0,211.0,2026-03-21 01:38:53,,,False
442,3968.0,116.0,2025-04-21 03:03:50,10.0,alto,False
443,5710.0,171.0,2025-03-28 04:20:14,24.0,baixo,False
444,3411.0,72.0,,27.0,baixo,False
445,883.0,73.0,2025-10-26 06:09:14,11.0,baixo,False
446,2435.0,194.0,,30.0,baixo,False
447,4916.0,155.0,2025-05-26 00:40:04,28.0,baixo,False
448,3851.0,236.0,2026-01-21 14:05:13,26.0,alto,False
449,2825.0,155.0,2025-08-24 11:02:56,27.0,baixo,True
450,2233.0,295.0,2026-01-26 04:19:47,23.0,medio,False
451,3006.0,188.0,2025-01-06 18:41:03,12.0,baixo,False
452,1208.0,209.0,2025-12-20 14:03:58,14.0,alto,True
453,1918.0,73.0,2026-03-29 00:18:23,10.0,baixo,True
454,2780.0,96.0,2026-03-09 17:58:21,17.0,alto,False
455,2050.0,11.0,2025-08-26 11:49:16,25.0,baixo,False
456,5197.0,4.0,,9.0,,False
457,3043.0,51.0,2025-10-11 19:15:01,16.0,baixo,False
458,3551.0,,2025-01-17 16:57:11,26.0,baixo,False
459,1486.0,51.0,2025-06-25 19:57:21,10.0,baixo,False
460,4495.0,48.0,2025-07-04 05:13:10,3.0,baixo,False
461,3909.0,292.0,2026-02-26 14:51:40,10.0,medio,True
462,1063.0,281.0,2025-03-31 15:25:52,10.0,baixo,False
463,4642.0,133.0,2025-01-11 06:45:40,4.0,medio,False
464,742.0,69.0,2025-09-03 21:39:33,19.0,baixo,False
465,1453.0,23.0,2025-11-18 05:06:51,6.0,medio,False
466,1377.0,14.0,2025-07-13 06:48:57,8.0,alto,True
467,383.0,180.0,2025-08-02 17:38:38,2.0,baixo,False
468,,87.0,2026-01-11 09:42:02,23.0,baixo,False
469,67.0,48.0,2025-09-08 10:08:47,3.0,baixo,False
470,3904.0,161.0,2025-05-22 15:23:23,22.0,baixo,False
471,4596.0,294.0,2025-04-25 18:45:56,28.0,baixo,False
472,1922.0,6.0,2025-11-01 14:57:43,25.0,alto,True
473,4851.0,149.0,2026-04-09 07:58:07,,baixo,True
474,1436.0,27.0,2026-01-23 06:01:21,9.0,medio,False
475,1654.0,134.0,2025-04-25 15:15:08,27.0,baixo,True
476,5490.0,296.0,2026-01-22 23:36:54,22.0,baixo,True
477,599.0,153.0,2025-02-23 08:23:23,7.0,baixo,True
478,1633.0,190.0,2025-11-26 07:08:53,5.0,medio,False
479,1460.0,,2025-06-21 04:25:32,29.0,medio,
480,1806.0,46.0,,10.0,medio,True
481,61.0,61.0,2025-02-20 21:40:13,1.0,baixo,False
482,4046.0,81.0,2026-01-04 10:17:53,21.0,baixo,True
483,3597.0,273.0,2026-02-14 12:46:47,26.0,baixo,True
484,6477.0,48.0,2025-08-30 16:54:53,3.0,baixo,
485,1299.0,33.0,2025-02-16 09:39:35,10.0,baixo,True
486,2264.0,18.0,2025-12-12 11:26:56,25.0,baixo,
487,5412.0,,2025-02-22 02:21:15,22.0,baixo,False
488,3398.0,89.0,2025-12-28 18:31:31,24.0,medio,False
489,3913.0,148.0,2025-10-30 00:36:19,24.0,medio,
490,2573.0,100.0,2026-01-04 16:35:25,10.0,medio,False
491,174.0,31.0,2025-02-18 23:48:26,4.0,baixo,False
492,3855.0,,2025-01-27 08:23:11,1.0,baixo,False
493,1454.0,128.0,2025-01-28 02:19:37,24.0,medio,False
494,2930.0,290.0,2025-01-14 04:54:06,3.0,baixo,True
495,2654.0,230.0,2025-05-07 16:34:49,20.0,medio,False
496,608.0,185.0,2025-08-12 01:10:23,26.0,medio,False
497,4131.0,165.0,2026-01-09 21:08:19,11.0,alto,False
498,1778.0,257.0,2026-03-26 14:50:15,17.0,baixo,True
499,5782.0,57.0,2025-07-07 10:47:37,4.0,baixo,False
500,2841.0,159.0,2026-03-01 09:38:14,15.0,baixo,False
501,2840.0,23.0,2025-04-23 04:11:02,24.0,medio,True
502,3236.0,107.0,2025-03-06 14:45:09,26.0,baixo,True
503,1418.0,102.0,2025-04-16 05:28:23,20.0,alto,True
504,3340.0,99.0,2025-07-02 18:29:06,14.0,medio,True
505,4500.0,130.0,2025-03-24 17:56:07,3.0,baixo,False
506,3109.0,251.0,2025-05-04 19:05:16,3.0,baixo,False
507,5616.0,225.0,2025-02-13 08:59:59,24.0,medio,False
508,530.0,296.0,2026-02-22 18:59:19,6.0,baixo,
509,488.0,110.0,2025-09-01 16:00:48,8.0,medio,False
510,1321.0,9.0,2025-01-03 01:45:33,14.0,medio,False
511,4425.0,122.0,2025-10-27 00:47:05,16.0,medio,False
512,97.0,299.0,2026-02-14 07:31:09,1.0,baixo,False
513,5278.0,51.0,,16.0,baixo,False
514,1518.0,213.0,2025-07-21 09:53:09,12.0,alto,True
515,5137.0,50.0,2025-08-05 21:04:15,7.0,medio,False
516,,204.0,2025-12-15 21:25:31,26.0,,True
517,424.0,150.0,2025-04-15 12:09:44,24.0,baixo,True
518,1852.0,92.0,2026-03-28 11:50:28,5.0,,False
519,431.0,91.0,2025-09-24 05:55:39,7.0,alto,True
520,1918.0,10.0,2025-02-19 07:23:09,26.0,baixo,True
521,4994.0,210.0,2025-07-07 09:47:26,20.0,medio,False
522,2758.0,195.0,2025-06-18 23:07:18,,baixo,False
523,2986.0,30.0,2025-02-23 18:33:35,21.0,baixo,True
524,3565.0,150.0,2025-11-03 03:59:54,25.0,,False
525,1468.0,92.0,2026-03-10 12:49:22,26.0,baixo,False
526,5871.0,201.0,2025-08-24 06:08:03,22.0,medio,True
527,4107.0,297.0,2025-11-28 12:17:54,22.0,medio,False
528,841.0,144.0,,17.0,baixo,False
529,4635.0,69.0,,19.0,baixo,
530,1635.0,142.0,2025-05-05 05:19:49,8.0,alto,True
531,,14.0,2025-07-24 22:31:17,8.0,alto,False
532,5051.0,175.0,,,baixo,True
533,352.0,272.0,2025-01-27 10:28:58,27.0,medio,False
534,368.0,43.0,2025-04-20 07:33:19,18.0,baixo,True
535,392.0,68.0,2025-09-13 04:54:14,8.0,alto,False
536,450.0,255.0,2025-12-20 12:38:34,19.0,,False
537,3069.0,142.0,2025-08-25 17:39:38,24.0,alto,False
538,5278.0,41.0,2025-11-11 04:24:40,13.0,baixo,False
539,236.0,87.0,2025-07-03 17:07:02,22.0,baixo,False
540,4458.0,75.0,2025-03-27 01:20:27,7.0,baixo,True
541,793.0,19.0,2025-05-08 23:18:55,2.0,baixo,
542,,268.0,2025-05-03 12:56:50,24.0,baixo,False
543,2369.0,98.0,2025-09-09 13:07:58,10.0,baixo,False
544,5857.0,140.0,,15.0,baixo,False
545,4353.0,131.0,2025-04-29 14:52:54,11.0,,True
546,2424.0,186.0,2026-04-05 22:22:31,7.0,alto,False
547,5295.0,174.0,2025-05-15 09:03:25,12.0,medio,False
548,2377.0,179.0,2025-07-11 21:35:53,1.0,,
549,5403.0,15.0,2025-08-10 01:18:39,2.0,medio,False
550,2342.0,299.0,2025-04-06 11:13:43,3.0,baixo,False
551,2451.0,265.0,2026-04-08 05:38:41,14.0,baixo,False
552,2856.0,39.0,2025-06-21 11:11:17,,baixo,False
553,4817.0,231.0,2026-02-02 13:25:07,19.0,medio,True
554,,57.0,2026-01-15 15:36:58,4.0,baixo,False
555,5320.0,263.0,2025-11-18 04:06:56,29.0,baixo,False
556,3105.0,2.0,2025-01-24 20:41:16,23.0,baixo,False
557,1532.0,54.0,,10.0,baixo,False
558,3213.0,59.0,2025-07-10 10:36:25,5.0,alto,False
559,4139.0,,2025-01-18 09:29:23,14.0,medio,False
560,3733.0,213.0,2025-12-19 00:58:33,5.0,alto,False
561,,58.0,2025-10-01 07:09:14,12.0,medio,False
562,4894.0,217.0,2026-03-21 18:32:05,,baixo,False
563,5396.0,141.0,2025-12-06 07:37:48,6.0,baixo,False
564,3154.0,212.0,2025-08-21 11:44:39,19.0,baixo,False
565,5333.0,133.0,2025-01-21 22:05:22,4.0,medio,False
566,5752.0,166.0,2026-01-21 20:13:00,10.0,baixo,False
567,932.0,232.0,2025-05-15 17:10:13,30.0,alto,True
568,4871.0,25.0,2025-02-27 17:04:00,14.0,alto,False
569,2825.0,200.0,2025-02-15 20:00:41,5.0,alto,False
570,2093.0,48.0,2026-03-14 16:02:29,,baixo,False
571,3602.0,52.0,2025-01-20 08:10:36,8.0,medio,False
572,5423.0,60.0,2025-07-02 18:52:30,24.0,medio,False
573,626.0,279.0,2025-12-29 13:39:00,9.0,baixo,False
574,3585.0,239.0,2025-11-30 22:32:54,29.0,baixo,False
575,2020.0,278.0,2026-01-18 06:50:10,26.0,alto,False
576,5869.0,,2025-09-24 21:10:39,,alto,True
577,,183.0,2025-06-04 23:24:06,21.0,baixo,False
578,5941.0,239.0,2026-01-05 08:08:38,16.0,baixo,False
579,3092.0,64.0,2025-10-23 00:28:39,26.0,baixo,False
580,3423.0,4.0,2026-04-06 05:05:23,9.0,,False
581,1991.0,117.0,2025-07-22 12:34:44,26.0,baixo,False
582,,,2026-03-15 17:27:04,19.0,medio,False
583,2680.0,26.0,2026-02-07 23:48:24,14.0,medio,True
584,5161.0,100.0,2025-11-07 13:50:53,1.0,medio,False
585,300.0,207.0,2025-11-20 01:58:01,26.0,alto,True
586,235.0,219.0,2025-10-06 10:20:21,17.0,alto,False
587,4977.0,14.0,2026-03-04 11:58:24,1.0,alto,True
588,1105.0,60.0,2025-03-21 04:31:08,24.0,,False
589,2075.0,153.0,2025-05-31 22:56:26,3.0,medio,False
590,5141.0,54.0,2025-03-10 15:39:59,10.0,baixo,False
591,758.0,255.0,2025-07-20 17:55:58,21.0,medio,True
592,3628.0,21.0,2026-01-31 23:41:44,23.0,baixo,True
593,4973.0,35.0,,11.0,baixo,False
594,2906.0,180.0,2026-01-06 07:06:21,15.0,baixo,True
595,3244.0,,2026-04-01 07:53:57,6.0,alto,False
596,773.0,143.0,,30.0,baixo,True
597,5985.0,5.0,2025-12-19 01:27:28,22.0,medio,False
598,380.0,161.0,2025-01-28 16:27:41,4.0,baixo,False
599,4828.0,121.0,2025-07-03 01:39:32,27.0,alto,False
600,3221.0,209.0,,9.0,alto,True
601,3906.0,172.0,2025-09-13 16:11:42,19.0,alto,True
602,887.0,276.0,2025-12-30 16:58:05,22.0,alto,True
603,2958.0,234.0,,26.0,,False
604,2466.0,119.0,2026-01-04 08:23:09,,medio,False
605,2421.0,8.0,2026-02-24 02:31:56,9.0,baixo,False
606,,64.0,,26.0,baixo,True
607,1340.0,157.0,2025-02-09 00:57:04,11.0,baixo,False
608,3517.0,147.0,2025-12-15 11:55:55,12.0,alto,False
609,3502.0,137.0,2025-02-14 09:37:49,20.0,baixo,False
610,2533.0,499.0,2025-08-31 04:11:03,11.0,,False
611,1685.0,15.0,2026-01-14 06:04:21,1.0,medio,True
612,219.0,91.0,2026-02-19 20:31:29,23.0,alto,True
613,1522.0,269.0,2025-05-16 09:03:12,,alto,False
614,2322.0,99.0,2025-11-15 13:12:24,15.0,medio,True
615,829.0,292.0,2025-05-21 00:05:41,3.0,medio,False
616,4293.0,10.0,2025-07-23 15:33:04,25.0,baixo,True
617,5794.0,23.0,2026-04-11 17:39:38,11.0,medio,False
618,3578.0,279.0,2025-04-26 19:47:26,6.0,baixo,
619,2659.0,68.0,2025-12-27 21:46:54,20.0,alto,
620,669.0,133.0,,18.0,medio,False
621,,4.0,2025-05-10 02:24:22,7.0,medio,False
622,4186.0,105.0,2026-02-05 02:11:38,28.0,baixo,False
623,4818.0,225.0,2025-06-05 06:05:43,9.0,medio,True
624,3998.0,240.0,2025-10-20 12:17:53,27.0,baixo,False
625,959.0,232.0,2025-09-24 04:07:03,26.0,alto,False
626,5216.0,118.0,2025-01-19 14:45:02,14.0,baixo,False
627,3058.0,18.0,2025-05-24 07:44:44,25.0,baixo,False
628,1754.0,126.0,2025-03-03 15:22:04,16.0,baixo,False
629,5846.0,199.0,2025-01-08 04:08:04,28.0,alto,False
630,1143.0,104.0,2025-07-20 04:39:48,27.0,medio,False
631,3703.0,112.0,2025-08-09 16:57:26,19.0,alto,False
632,49.0,14.0,2025-10-13 09:50:56,25.0,alto,False
633,3541.0,266.0,2025-05-24 03:36:43,23.0,medio,True
634,3736.0,105.0,2025-04-05 04:04:16,2.0,baixo,True
635,312.0,295.0,,4.0,medio,False
636,4761.0,229.0,2026-01-05 00:16:23,15.0,baixo,False
637,3522.0,174.0,2025-03-21 11:32:00,15.0,medio,True
638,1665.0,107.0,2025-06-24 06:03:13,26.0,baixo,False
639,4298.0,293.0,2025-03-07 21:49:26,3.0,baixo,True
640,5794.0,239.0,2025-05-06 00:51:02,5.0,baixo,False
641,3461.0,3.0,2025-03-16 08:10:10,20.0,baixo,True
642,785.0,248.0,2026-03-26 20:40:17,1.0,medio,
643,4737.0,135.0,2026-01-11 11:09:51,26.0,baixo,False
644,462.0,245.0,2026-02-27 13:29:59,16.0,medio,False
645,2453.0,,2025-07-28 08:16:26,8.0,medio,False
646,1030.0,38.0,2025-01-23 21:39:25,8.0,medio,False
647,660.0,63.0,2026-03-13 00:03:46,27.0,baixo,False
648,3797.0,6.0,2026-01-21 16:35:54,,alto,False
649,3224.0,202.0,2025-02-03 07:23:58,2.0,baixo,False
650,5161.0,128.0,2025-01-21 08:17:58,24.0,medio,False
651,3191.0,122.0,2025-09-10 13:58:20,24.0,medio,True
652,1626.0,122.0,,24.0,medio,False
653,4419.0,172.0,2025-03-25 02:29:51,3.0,alto,False
654,3305.0,247.0,2025-11-30 07:11:54,15.0,baixo,False
655,3110.0,283.0,2025-02-15 11:39:16,24.0,baixo,False
656,5404.0,109.0,2025-01-18 00:33:12,20.0,alto,False
657,1275.0,193.0,2025-12-16 02:18:33,17.0,baixo,False
658,3224.0,165.0,2025-10-30 17:13:10,1.0,alto,False
659,5950.0,251.0,2025-04-16 16:47:42,23.0,baixo,False
660,5736.0,49.0,2025-12-01 07:20:00,9.0,baixo,False
661,5812.0,39.0,2025-08-29 05:59:01,12.0,baixo,False
662,2416.0,164.0,2025-06-19 07:43:16,6.0,medio,False
663,3287.0,194.0,2025-01-30 07:52:36,24.0,alto,False
664,215.0,68.0,2025-12-03 00:04:26,6.0,alto,False
665,1887.0,258.0,2025-07-04 14:04:12,26.0,baixo,True
666,4978.0,104.0,2026-02-23 09:13:31,27.0,medio,False
667,3122.0,274.0,2026-01-27 05:42:05,20.0,medio,True
668,5871.0,,2026-01-07 00:38:21,18.0,baixo,False
669,4054.0,219.0,2025-06-11 05:08:23,14.0,alto,False
670,3803.0,123.0,,9.0,baixo,False
671,1992.0,228.0,2025-04-07 11:06:31,13.0,baixo,False
672,4451.0,167.0,2025-09-06 02:24:45,27.0,,True
673,689.0,154.0,2025-05-10 01:32:24,6.0,alto,False
674,3020.0,104.0,2026-02-19 06:34:18,27.0,medio,False
675,1399.0,3.0,2025-01-04 18:44:04,16.0,baixo,False
676,1622.0,177.0,2025-06-18 05:54:19,18.0,baixo,False
677,1910.0,28.0,2025-05-23 08:12:18,3.0,medio,True
678,,144.0,2026-03-29 14:58:13,1.0,baixo,False
679,2044.0,123.0,2025-05-06 02:04:02,9.0,baixo,False
680,4958.0,116.0,2025-06-21 06:17:07,9.0,baixo,False
681,3778.0,22.0,2025-05-31 04:15:35,5.0,medio,False
682,4741.0,97.0,2026-02-05 20:35:27,14.0,medio,False
683,4994.0,49.0,,4.0,baixo,False
684,4798.0,284.0,2025-09-06 01:39:47,25.0,baixo,True
685,4195.0,236.0,2025-07-26 18:00:59,5.0,alto,True
686,901.0,64.0,,26.0,baixo,False
687,3153.0,188.0,2025-05-02 07:49:15,6.0,baixo,True
688,1727.0,194.0,2025-06-05 08:14:14,22.0,baixo,False
689,2011.0,26.0,2025-06-17 00:07:23,14.0,medio,True
690,2271.0,170.0,2025-09-01 10:57:38,8.0,alto,True
691,3402.0,108.0,2025-04-16 01:27:22,25.0,baixo,False
692,5452.0,277.0,2026-04-01 06:49:52,1.0,baixo,False
693,5650.0,288.0,2025-04-08 15:17:58,15.0,baixo,False
694,2163.0,198.0,2026-04-02 21:11:06,7.0,baixo,True
695,2489.0,197.0,2025-06-01 04:58:43,16.0,medio,False
696,2760.0,24.0,2025-09-25 03:42:39,25.0,baixo,False
697,5987.0,255.0,2025-11-20 21:23:29,6.0,baixo,False
698,2423.0,65.0,2025-12-20 00:53:08,27.0,alto,False
699,2028.0,279.0,,24.0,baixo,False
700,4863.0,80.0,2025-10-12 05:18:51,23.0,baixo,False
701,958.0,8.0,2025-10-01 17:25:47,9.0,baixo,False
702,2350.0,45.0,2025-11-03 01:49:25,22.0,baixo,True
703,4935.0,139.0,2025-05-11 19:56:02,18.0,medio,False
704,917.0,57.0,2025-05-26 20:39:13,4.0,,True
705,4781.0,12.0,2026-01-10 04:29:45,16.0,baixo,False
706,3948.0,72.0,2026-01-28 21:53:47,27.0,baixo,False
707,482.0,63.0,2025-07-03 18:43:06,16.0,baixo,False
708,262.0,163.0,,21.0,medio,False
709,3905.0,38.0,2025-01-30 05:52:20,9.0,medio,False
710,3968.0,,2025-11-26 21:30:10,3.0,baixo,True
711,5019.0,51.0,2025-08-17 05:42:09,29.0,baixo,True
712,1930.0,154.0,2025-11-09 17:36:01,6.0,alto,False
713,1207.0,20.0,2026-02-14 02:05:38,27.0,baixo,True
714,3534.0,281.0,2025-01-09 15:01:30,15.0,baixo,False
715,674.0,210.0,2025-10-23 23:13:16,30.0,medio,False
716,3232.0,245.0,2025-05-29 13:14:31,30.0,medio,False
717,2499.0,248.0,2025-06-11 22:21:28,28.0,medio,False
718,5683.0,274.0,2026-01-27 15:14:35,17.0,medio,True
719,1134.0,48.0,2025-09-29 00:23:44,3.0,baixo,False
720,,14.0,2025-03-19 00:49:48,27.0,alto,True
721,5543.0,252.0,2026-02-10 06:39:48,9.0,medio,True
722,4922.0,166.0,2025-09-22 07:42:15,18.0,baixo,False
723,6061.0,113.0,2025-06-19 08:50:41,,alto,True
724,6381.0,64.0,2025-08-28 20:34:56,26.0,baixo,False
725,5294.0,285.0,2025-05-26 08:43:16,17.0,medio,False
726,5744.0,87.0,2025-09-10 03:27:09,17.0,baixo,
727,2110.0,234.0,2025-03-26 03:14:48,26.0,medio,True
728,1950.0,249.0,2025-09-23 14:44:07,23.0,baixo,False
729,5652.0,113.0,2026-02-06 17:30:19,6.0,,False
730,5488.0,226.0,2025-04-04 16:21:51,17.0,baixo,True
731,5554.0,183.0,2025-09-11 00:48:21,,baixo,False
732,,81.0,2026-01-07 15:14:46,21.0,baixo,False
733,2655.0,275.0,,1.0,medio,False
734,4529.0,93.0,2026-04-08 02:54:49,20.0,,False
735,5881.0,,,2.0,baixo,False
736,259.0,106.0,2026-02-04 03:59:32,30.0,medio,False
737,3958.0,100.0,2026-02-23 15:51:06,13.0,medio,False
738,5739.0,,2025-04-20 22:09:49,22.0,baixo,False
739,4343.0,184.0,2025-07-21 22:21:51,10.0,medio,False
740,4654.0,149.0,2025-05-11 09:36:38,27.0,baixo,True
741,5969.0,225.0,2025-09-20 05:26:57,2.0,,False
742,3508.0,63.0,2026-02-11 18:17:56,16.0,baixo,True
743,1084.0,202.0,2026-01-18 06:13:13,30.0,baixo,False
744,432.0,143.0,2026-03-06 13:11:28,8.0,,True
745,2462.0,268.0,2025-11-02 14:22:20,17.0,baixo,False
746,1240.0,259.0,2025-10-03 15:31:13,9.0,medio,False
747,1633.0,254.0,2025-04-27 19:28:49,14.0,medio,
748,811.0,265.0,2026-02-27 18:00:24,11.0,baixo,True
749,3399.0,42.0,2026-03-19 10:05:31,2.0,baixo,False
750,3024.0,202.0,2025-09-09 04:10:52,,,
751,1026.0,31.0,2025-07-08 07:06:47,3.0,baixo,False
752,1520.0,165.0,2025-11-20 10:30:18,1.0,alto,False
753,4931.0,267.0,,24.0,baixo,False
754,5588.0,189.0,2026-01-22 00:27:02,16.0,alto,
755,3298.0,283.0,2025-05-04 21:56:03,,,False
756,,70.0,2025-12-17 15:01:36,26.0,baixo,False
757,5493.0,235.0,2025-06-25 02:11:40,6.0,medio,False
758,5124.0,94.0,2026-02-16 23:24:35,14.0,medio,True
759,,299.0,2025-02-18 13:17:54,2.0,baixo,False
760,1546.0,262.0,2025-06-07 09:56:48,9.0,baixo,False
761,2560.0,141.0,2025-03-27 03:39:02,19.0,baixo,True
762,2565.0,,,9.0,medio,False
763,602.0,268.0,2025-08-23 02:52:55,10.0,baixo,True
764,1104.0,263.0,2025-09-26 06:21:48,2.0,baixo,False
765,1657.0,142.0,2025-02-02 03:18:48,24.0,alto,True
766,4539.0,,2026-04-05 23:58:46,25.0,medio,False
767,2490.0,99.0,2025-05-20 02:40:27,30.0,medio,False
768,407.0,263.0,2025-09-16 16:47:03,28.0,baixo,
769,,39.0,2025-06-25 10:35:39,18.0,baixo,False
770,913.0,184.0,2025-05-19 15:28:12,3.0,medio,False
771,3356.0,213.0,2026-02-18 08:15:21,16.0,alto,False
772,2194.0,123.0,2026-03-26 04:14:42,9.0,baixo,False
773,2868.0,283.0,2025-10-25 16:53:25,19.0,medio,False
774,570.0,61.0,2025-01-08 01:22:56,1.0,baixo,False
775,2729.0,66.0,2025-04-07 19:55:31,8.0,baixo,False
776,591.0,289.0,2025-11-08 18:44:08,2.0,baixo,True
777,2817.0,108.0,2025-01-17 04:03:02,25.0,baixo,True
778,2401.0,140.0,2025-03-15 14:38:14,15.0,baixo,False
779,2705.0,243.0,2025-12-11 00:17:39,8.0,baixo,False
780,4559.0,94.0,2025-01-15 17:48:41,14.0,medio,True
781,3332.0,152.0,2025-03-14 23:04:10,,medio,False
782,4934.0,224.0,2025-09-14 07:56:00,5.0,medio,True
783,3590.0,173.0,2025-04-06 15:09:52,,baixo,False
784,2387.0,204.0,2026-01-23 05:14:18,15.0,medio,True
785,2455.0,247.0,2025-09-21 14:56:12,6.0,baixo,False
786,1630.0,183.0,2025-06-24 04:13:15,8.0,,True
787,2168.0,53.0,2025-07-27 01:34:54,19.0,medio,False
788,2761.0,275.0,2025-07-23 21:38:21,2.0,medio,False
789,2749.0,179.0,2025-03-06 19:01:03,4.0,alto,False
790,1942.0,98.0,2026-01-30 21:19:02,10.0,baixo,True
791,1217.0,126.0,2025-11-17 05:07:52,16.0,baixo,False
792,1849.0,194.0,2026-03-13 21:57:18,,baixo,False
793,4516.0,45.0,2026-01-30 15:48:33,11.0,baixo,True
794,3097.0,211.0,2026-01-30 07:56:24,26.0,medio,False
795,1552.0,169.0,2025-03-22 21:45:44,1.0,baixo,False
796,922.0,145.0,2026-01-07 19:13:41,19.0,medio,False
797,517.0,40.0,2025-05-02 10:01:55,28.0,baixo,False
798,,85.0,2025-04-08 02:08:20,20.0,medio,True
799,3222.0,186.0,2025-06-01 10:33:14,,alto,False
800,2830.0,39.0,2025-01-02 13:03:25,18.0,baixo,False
801,2505.0,222.0,2025-05-06 09:48:47,22.0,baixo,False
802,1486.0,,2026-02-04 00:32:24,13.0,baixo,False
803,990.0,28.0,2025-02-12 13:45:01,8.0,medio,False
804,4832.0,175.0,2025-11-25 22:05:17,16.0,,False
805,6080.0,237.0,2026-02-27 23:37:07,26.0,medio,False
806,5377.0,,2025-01-12 17:11:24,1.0,medio,True
807,146.0,,2025-12-10 23:58:20,8.0,baixo,False
808,3659.0,189.0,2025-07-03 16:18:55,12.0,alto,
809,3083.0,274.0,2026-01-06 14:33:05,3.0,medio,False
810,2652.0,178.0,,28.0,medio,True
811,2210.0,93.0,2025-06-27 23:58:11,22.0,baixo,False
812,4688.0,91.0,2025-07-13 14:23:09,23.0,alto,False
813,,245.0,2025-02-20 16:21:48,22.0,medio,False
814,2810.0,1.0,2025-08-30 04:01:06,8.0,baixo,True
815,2805.0,35.0,2026-04-08 05:23:52,18.0,baixo,True
816,3950.0,261.0,2025-09-17 04:19:16,29.0,medio,False
817,1278.0,,2025-03-06 01:57:48,10.0,baixo,False
818,615.0,262.0,2025-04-02 18:09:44,27.0,baixo,True
819,904.0,60.0,2025-05-28 12:48:01,,medio,False
820,5338.0,100.0,2025-06-05 14:14:59,16.0,medio,False
821,1002.0,133.0,2026-03-28 04:11:06,,medio,False
822,5930.0,236.0,2025-08-24 06:32:04,20.0,alto,False
823,2190.0,160.0,2025-02-19 09:17:33,6.0,alto,False
824,6151.0,255.0,2026-01-23 08:22:19,5.0,medio,
825,4489.0,237.0,2025-06-30 22:11:57,25.0,medio,False
826,2289.0,95.0,2025-04-11 11:01:38,16.0,medio,True
827,2131.0,40.0,2025-05-31 10:31:28,26.0,baixo,
828,3426.0,237.0,2026-02-21 00:32:06,13.0,,False
829,3494.0,,2025-05-13 14:19:28,17.0,alto,False
830,2176.0,298.0,2025-12-05 00:42:07,8.0,baixo,False
831,2845.0,74.0,2025-03-09 19:38:20,25.0,medio,False
832,3100.0,223.0,2025-05-18 05:36:14,30.0,alto,False
833,1776.0,29.0,2026-04-10 01:08:38,25.0,,False
834,3313.0,23.0,2025-03-20 15:40:08,11.0,medio,False
835,4202.0,4.0,2025-09-07 04:08:16,7.0,medio,False
836,1772.0,244.0,2025-07-03 15:15:32,27.0,medio,False
837,1146.0,34.0,2025-12-16 02:04:05,28.0,baixo,False
838,4435.0,105.0,2025-10-19 20:54:17,13.0,baixo,False
839,770.0,166.0,2025-01-27 04:39:08,12.0,baixo,False
840,4352.0,27.0,,12.0,medio,True
841,882.0,83.0,2025-08-14 04:21:56,8.0,medio,True
842,2407.0,159.0,,1.0,baixo,False
843,3359.0,155.0,2025-06-09 10:08:30,28.0,baixo,True
844,2085.0,171.0,2026-01-19 10:59:05,16.0,baixo,False
845,4792.0,96.0,2025-08-20 18:50:28,20.0,alto,False
846,5750.0,241.0,2025-11-11 15:06:40,1.0,alto,False
847,3549.0,293.0,2025-03-15 09:09:19,8.0,baixo,True
848,1676.0,121.0,2026-01-06 09:12:12,6.0,medio,True
849,4663.0,195.0,2025-01-26 01:16:32,3.0,baixo,True
850,1761.0,231.0,2026-02-21 22:20:09,14.0,medio,True
851,5817.0,134.0,2025-06-25 21:08:35,1.0,baixo,False
852,367.0,59.0,2025-09-23 03:10:34,5.0,alto,False
853,2733.0,131.0,2025-12-30 10:13:04,16.0,,False
854,4121.0,27.0,2025-07-08 02:45:07,12.0,medio,False
855,4778.0,245.0,2025-11-28 14:50:46,4.0,medio,True
856,5266.0,130.0,2025-08-18 22:09:58,,baixo,True
857,670.0,232.0,2025-01-07 18:44:00,,alto,True
858,2834.0,172.0,2025-04-29 20:09:30,15.0,alto,False
859,1671.0,76.0,2025-01-22 16:31:17,9.0,baixo,False
860,1615.0,55.0,2026-03-14 17:04:58,23.0,baixo,True
861,5406.0,239.0,2025-09-30 04:29:16,13.0,alto,False
862,5509.0,121.0,2025-07-25 17:17:19,21.0,medio,False
863,4293.0,192.0,2025-11-20 15:44:48,9.0,medio,False
864,2465.0,10.0,2025-05-07 16:04:46,25.0,baixo,False
865,6.0,291.0,2025-04-27 08:51:54,7.0,baixo,False
866,3376.0,134.0,2025-06-13 04:25:12,27.0,baixo,True
867,4968.0,89.0,2025-03-04 15:15:19,24.0,medio,True
868,4484.0,255.0,2025-06-23 14:11:54,9.0,medio,True
869,5107.0,182.0,2026-01-09 00:52:51,6.0,medio,False
870,5738.0,222.0,2025-01-16 06:13:28,11.0,baixo,True
